TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100320,5,5.00,0.00,8731314,12,4,1,0,17
1,100320,5,5.00,0.00,8731315,4,8,0,3,21
1,100320,5,5.00,0.00,8731316,8,8,0,5,31
1,100320,5,5.00,0.00,8731317,7,12,0,6,37
1,100320,5,5.00,0.00,8731318,21,3,0,0,24
1,100320,5,5.00,0.00,8731319,6,10,0,5,31
1,100320,5,5.00,0.00,8731320,14,9,0,5,38
1,100320,5,5.00,0.00,8731321,14,5,1,3,29
1,100320,5,5.00,0.00,8731322,4,6,0,12,46
1,100320,5,5.00,0.00,8731323,15,4,0,0,19
1,100320,5,5.00,0.00,8731324,7,7,8,2,28
1,100320,5,5.00,0.00,8731325,13,4,0,4,29
1,100320,5,5.00,0.00,8731326,8,5,0,2,19
1,100320,5,5.00,0.00,8731327,4,8,0,7,33
1,100320,5,5.00,0.00,8731328,7,8,2,0,17
1,100320,5,5.00,0.00,8731329,10,6,0,5,31
1,100320,5,5.00,0.00,8731330,6,9,1,3,25
1,100320,5,5.00,0.00,8731331,8,3,34,4,57
1,100320,5,5.00,0.00,8731332,7,11,2,0,20
1,100320,5,5.00,0.00,8731333,12,6,0,12,54
1,100320,5,5.00,0.00,8731334,24,12,0,5,51
1,100320,5,5.00,0.00,8731335,61,10,0,4,83
1,100320,5,5.00,0.00,8731336,7,19,0,5,41
1,100320,5,5.00,0.00,8731337,6,10,0,7,37
1,100320,5,5.00,0.00,8731338,11,18,1,20,90
1,100320,5,5.00,0.00,8731339,20,2,0,62,208
1,100320,5,5.00,0.00,8731340,62,36,0,22,164
1,100320,5,5.00,0.00,8731341,21,17,0,3,47
1,100320,5,5.00,0.00,8731342,3,5,0,1,11
1,100320,5,5.00,0.00,8731343,5,6,0,2,17
1,100320,5,5.00,0.00,8731344,4,4,0,1,11
1,100320,5,5.00,0.00,8731345,4,16,2,0,22
1,100320,5,5.00,0.00,8731346,5,10,0,2,21
1,100320,5,5.00,0.00,8731347,2,5,0,2,13
1,100320,5,5.00,0.00,8731348,4,3,2,0,9
1,100320,5,5.00,0.00,8731349,30,6,0,4,48
1,100320,5,5.00,0.00,8731350,4,4,0,1,11
1,100320,5,5.00,0.00,8731351,6,3,0,1,12
1,100320,5,5.00,0.00,8731352,7,4,1,2,18
1,100320,5,5.00,0.00,8731353,8,14,0,0,22
1,100320,5,5.00,0.00,8731354,4,6,0,2,16
1,100320,5,5.00,0.00,8731355,4,3,0,2,13
1,100320,5,5.00,0.00,8731356,4,11,0,0,15
1,100320,5,5.00,0.00,8731357,1,2,1,0,4
1,100320,5,5.00,0.00,8731358,2,2,0,0,4
1,100320,5,5.00,0.00,8731359,2,4,0,0,6
1,100320,5,5.00,0.00,8731360,9,3,0,0,12
1,100320,5,5.00,0.00,8731361,1,2,0,0,3
1,100320,5,5.00,0.00,8731362,3,11,0,0,14
1,100320,5,5.00,0.00,8731363,3,15,0,1,21
1,100320,5,5.00,0.00,8731364,31,2,0,1,36
1,100320,5,5.00,0.00,8731365,3,7,0,1,13
1,100320,5,5.00,0.00,8731366,3,2,0,2,11
1,100320,5,5.00,0.00,8731367,4,9,0,0,13
1,100320,5,5.00,0.00,8731368,6,10,0,1,19
1,100320,5,5.00,0.00,8731369,5,4,0,1,12
1,100320,5,5.00,0.00,8731370,4,5,0,1,12
1,100320,5,5.00,0.00,8731371,4,33,0,0,37
1,100320,5,5.00,0.00,8731372,7,12,1,2,26
1,100320,5,5.00,0.00,8731373,6,23,0,14,71
1,100320,5,5.00,0.00,8731374,17,36,0,2,59
1,100320,5,5.00,0.00,8731375,52,14,0,2,72
1,100320,5,5.00,0.00,8731376,9,11,0,2,26
1,100320,5,5.00,0.00,8731377,26,14,0,0,40
1,100320,5,5.00,0.00,8731378,4,11,0,5,30
1,100320,5,5.00,0.00,8731379,6,7,0,1,16
1,100320,5,5.00,0.00,8731380,5,8,0,2,19
1,100320,5,5.00,0.00,8731381,6,3,0,1,12
1,100320,5,5.00,0.00,8731382,29,22,0,15,96
1,100320,5,5.00,0.00,8731383,17,25,0,0,42
1,100320,5,5.00,0.00,8731384,22,7,0,4,41
1,100320,5,5.00,0.00,8731385,7,13,0,5,35
1,100320,5,5.00,0.00,8731386,13,10,0,6,41
1,100320,5,5.00,0.00,8731387,24,18,0,0,42
1,100320,5,5.00,0.00,8731388,13,23,0,4,48
1,100320,5,5.00,0.00,8731389,9,26,0,0,35
1,100320,5,5.00,0.00,8731390,6,24,0,0,30
1,100320,5,5.00,0.00,8731391,57,22,0,2,85
1,100320,5,5.00,0.00,8731392,6,6,0,2,18
1,100320,5,5.00,0.00,8731393,6,25,0,0,31
1,100320,5,5.00,0.00,8731394,6,42,1,0,49
1,100320,5,5.00,0.00,8731395,8,7,2,0,17
1,100320,5,5.00,0.00,8731396,5,5,0,2,16
1,100320,5,5.00,0.00,8731397,18,26,0,10,74
1,100320,5,5.00,0.00,8731398,18,33,0,2,57
1,100320,5,5.00,0.00,8731399,15,165,0,7,201
1,100320,5,5.00,0.00,8731400,13,21,15,0,49
1,100320,5,5.00,0.00,8731401,35,11,0,0,46
1,100320,5,5.00,0.00,8731402,71,0,0,0,71
1,100320,5,5.00,0.00,8731403,7,31,0,0,38
1,100320,5,5.00,0.00,8731404,9,7,5,0,21
1,100320,5,5.00,0.00,8731405,13,10,1,15,69
1,100320,5,5.00,0.00,8731406,42,55,0,1,100
1,100320,5,5.00,0.00,8731407,7,12,0,2,25
1,100320,5,5.00,0.00,8731408,14,16,0,1,33
1,100320,5,5.00,0.00,8731409,9,87,0,1,99
1,100320,5,5.00,0.00,8731410,6,24,0,1,33
1,100320,5,5.00,0.00,8731411,6,8,0,1,17
1,100320,5,5.00,0.00,8731412,8,40,1,20,109
